book	chapter	verse	anchor	references
Gen	4	16	gaan Kain weg van die aangesig van die HERE	Gen 4:14|Gen 3:8|Eks 20:18|2 Kon 13:23|2 Kon 24:20|Job 1:12|Job 2:7|Job 20:17|Ps 5:12|Ps 68:3|Jer 23:39|Jer 52:3|Joh 1:3, 10|Matt 18:20|Luk 13:26|1 Thess 1:9
Gen	4	17	Henog	Gen 5:18, 22
Gen	4	17	bou hy ’n stad	Gen 11:4|Pred 2:4-11|Dan 4:30|Luk 17:28-29
Gen	4	17	noem die stad na die naam van sy seun	2 Sam 18:18|Ps 49:12
Gen	4	18	Lameg	Gen 5:21|Gen 36:2
Gen	4	19	twee vroue geneem	Gen 2:18, 24|Matt 19:4-6, 8
Gen	4	20	Hy was die vader	Gen 4:21|1 Kron 2:50-52|1 Kron 4:4-5|Joh 8:44|Rom 4:11-12
Gen	4	20	tentbewoners	Gen 4:2|Gen 25:27|Jer 35:9-10|Heb 11:9
Gen	4	21	vader	Rom 4:11-12
Gen	4	21	siters en fluite	Gen 31:27|Job 21:12|Jes 5:12|Amos 6:5
Gen	4	22	koper	Eks 25:3|Num 31:22|Deut 8:9|Deut 33:25|2 Kron 2:7
Gen	4	23	hoor na my stem	Num 23:18|Rig 9:7
Gen	4	24	sewen-en-sewentig	Matt 18:22
Gen	4	25	hom Set genoem	Gen 5:3-4|1 Kron 1:1|Luk 3:38
Gen	4	25	Set	Gen 4:1-3, 8, 10-11
Gen	4	26	Naam van die HERE begin aanroep	Deut 26:17-18|1 Kon 18:24|Ps 116:17|Jes 44:5|Jes 48:1|Jes 63:19|Jer 33:16|Joel 2:32|Sef 3:9|Hand 2:21|Hand 11:26|Rom 10:13|1 Kor 1:2|Ef 3:14-15
Gen	5	1	stamboom	Gen 2:4|Gen 6:9|Gen 10:1|1 Kron 1:1|Matt 1:1|Luk 3:36-38
Gen	5	1	gelykenis van God	Gen 1:26-27|Pred 7:29|Pred 12:1|1 Kor 11:7|2 Kor 3:18|Ef 4:24|Kol 3:10|Heb 1:3|Heb 12:9
Gen	5	2	Man en vrou	Gen 1:27|Mal 2:15
Gen	5	2	hulle mens genoem	Gen 2:15, 23|Hand 17:26
Gen	5	3	na sy gelykenis, na sy ewebeeld	Job 14:4|Job 15:14-16|Job 25:4|Ps 14:2-3|Ps 51:7|Luk 1:35|Joh 3:6|Rom 5:12|1 Kor 15:39|Ef 2:3
Gen	5	3	Set genoem	Gen 4:25
Gen	5	4	dae van Adam	1 Kron 1:1-3|Luk 3:36-38
Gen	5	4	hy het seuns en dogters gehad	Gen 5:7, 10, 13, 19, 22, 26, 30|Gen 1:28|Gen 9:1, 7|Gen 11:12|Ps 127:3|Ps 144:12
Gen	5	5	negehonderd-en-dertig jaar	Gen 5:8, 11, 14, 17-32|Deut 30:20|Ps 90:10
Gen	5	5	hy het gesterwe	Gen 5:8, 11, 14-32|Gen 3:19|2 Sam 14:14|Job 30:23|Ps 49:8-11|Ps 89:49|Pred 9:5, 8|Pred 12:5, 7|Eseg 18:4|Rom 5:12-14|1 Kor 15:21-22|Heb 9:27
Gen	5	6	vader van Enos geword	Gen 4:26
Gen	5	9	Kenan	1 Kron 1:2|Luk 3:37
Gen	5	12	Mahalálel	Luk 3:37
Gen	5	15	Jered	1 Kron 1:2
Gen	5	18	Henog	Gen 4:17|1 Kron 1:3
Gen	5	18	Henog	Luk 3:37|Jud 1:14-15
Gen	5	21	Metúsalag	Luk 3:37
Gen	5	22	Henog het ná die geboorte van Metúsalag nog driehonderd jaar met God gewandel. En hy het seuns en dogters gehad	Gen 6:9|Gen 17:1|Gen 24:40|Gen 48:15|Eks 16:4|Lev 26:12|Deut 5:33|Deut 13:4|Deut 28:9|1 Kon 2:4|2 Kon 20:3|Ps 16:8|Ps 26:11|Ps 56:14|Ps 86:11|Ps 116:9|Ps 128:1|Hoogl 1:4|Hos 14:10|Amos 3:3|Miga 4:5|Miga 6:8|Mal 2:6|Luk 1:6|Hand 9:31|Rom 8:1|1 Kor 7:17|2 Kor 6:16|Ef 5:15|Kol 1:10|Kol 4:5|1 Thess 2:12|1 Thess 4:1|Heb 11:5-6|1 Joh 1:7
Gen	5	24	hy was daar nie meer nie	Gen 37:30|Gen 42:36|Jer 31:15|Matt 2:18
Gen	5	24	God het hom weggeneem	2 Kon 2:11|Luk 23:43|Heb 11:5-6|1 Joh 1:7
Gen	5	25	Metúsalag honderd-sewen-en-tagtig jaar oud was, het hy die vader van Lameg geword	Gen 4:18
Gen	5	29	hom Noag genoem	Gen 6:8-9|Gen 7:23|Gen 9:24|Jes 54:9|Eseg 14:14, 20|Matt 24:37|Luk 3:36|Luk 17:26-27|Heb 11:7|1 Pet 3:20|2 Pet 2:5
Gen	5	29	Noag	Gen 3:17-19|Gen 4:11-12
Gen	5	32	Sem	Gen 6:10|Gen 7:13|Gen 9:18-19, 22-27|Gen 10:1, 21, 32|1 Kron 1:4-28|Luk 3:36
Gen	6	1	begin vermeerder	Gen 1:28
Gen	6	2	seuns van God	Gen 4:26|Eks 4:22-23|Deut 14:1|Ps 82:6-7|Jes 63:16|Mal 2:11|Joh 8:41|Joh 8:42|Rom 9:7-8|2 Kor 6:18
Gen	6	2	sien	2 Pet 2:14
Gen	6	2	dat die dogters van die mense mooi was	Gen 3:6|Gen 39:6-7|2 Sam 11:2|Job 31:1|1 Joh 2:16
Gen	6	2	hulle het vir hulle as vroue geneem	Gen 24:3|Gen 27:46|Eks 34:16|Deut 7:3-4|Jos 23:12-13|Esra 9:1-2, 12|Neh 13:24-27|Mal 2:15|1 Kor 7:39|2 Kor 6:14-16
Gen	6	3	My Gees	Num 11:17|Neh 9:30|Jes 5:4|Jes 63:10|Jer 11:7, 11|Hand 7:51|Gal 5:16-17|1 Thess 5:19|1 Pet 3:18-20|Jud 1:14-15
Gen	6	3	hy ook vlees is	Ps 78:39|Joh 3:6|Rom 8:1-13|Gal 5:16-24|1 Pet 3:20
Gen	6	4	reuse	Num 13:33|Deut 2:20-21|Deut 3:11|1 Sam 17:4|2 Sam 21:15-22
Gen	6	4	manne van naam	Gen 11:4|Num 16:2
Gen	6	5	HERE sien dat die boosheid van die mens op die aarde groot was	Gen 13:13|Gen 18:20-21|Ps 14:1-4|Ps 53:3|Rom 1:28-31|Rom 3:9-19
Gen	6	5	al die versinsels wat hy in sy hart bedink	Gen 8:21|Deut 29:19|Job 15:16|Spr 6:18|Pred 7:29|Pred 9:3|Jer 17:9|Eseg 8:9, 12|Matt 15:19|Mark 7:21-23|Ef 2:1-3|Tit 3:3
Gen	6	5	sy hart bedink	Jer 4:14
Gen	6	6	berou	Eks 32:14|Num 23:19|Deut 32:36|1 Sam 15:11, 29|2 Sam 24:16|1 Kron 21:15|Ps 106:45|Ps 110:4|Jer 18:8-10|Jer 26:19|Hos 11:8|Jona 3:10|Mal 3:6|Rom 11:29|Heb 6:17-18|Jak 1:17
Gen	6	6	smart in sy hart	Deut 5:29|Deut 32:29|Ps 78:40|Ps 81:14|Ps 95:10|Ps 119:158|Jes 48:18|Jes 63:10|Eseg 33:11|Luk 19:41-42|Ef 4:30|Heb 3:10, 17
Gen	6	7	Ek sal die mens wat Ek geskape het, van die aarde verdelg	Ps 24:1-2|Ps 37:20|Spr 10:27|Spr 16:4
Gen	6	7	die mens sowel as die vee	Jer 4:22-27|Jer 12:3-4|Hos 4:3|Sef 1:3|Rom 3:20-22
Gen	6	8	Noag het genade gevind in die oë van die HERE	Gen 19:19|Eks 33:12-17|Ps 84:12|Ps 145:20|Spr 3:4|Spr 8:35|Spr 12:2|Jer 31:2|Luk 1:30|Hand 7:46|Rom 4:4|Rom 11:6|1 Kor 15:10|Gal 1:15|2 Tim 1:18|Tit 2:11|Tit 3:7|Heb 4:16|2 Pet 2:5
Gen	6	9	Dit is die geskiedenis	Gen 2:4|Gen 5:1|Gen 10:1
Gen	6	9	regverdige	Gen 7:1|Job 12:4|Spr 4:18|Pred 7:20|Eseg 14:14, 20|Hab 2:4|Luk 2:25|Luk 23:50|Hand 10:22|Rom 1:17|Gal 3:11|Heb 11:7|2 Pet 2:5
Gen	6	9	opregte	2 Kron 15:17|2 Kron 25:2|Job 1:1, 8|Ps 37:37|Luk 1:6|Fil 3:9-15
Gen	6	9	Noag het met God gewandel	Gen 5:22, 24|Gen 17:1|Gen 48:15|1 Kon 3:6|Luk 1:6|1 Pet 2:5
Gen	6	10	Sem	Gen 5:32
Gen	6	11	voor die aangesig van God	Gen 7:1|Gen 10:9|Gen 13:13|2 Kron 34:27|Luk 1:6|Rom 2:13|Rom 3:19
Gen	6	11	vol geweld	Ps 11:5|Ps 55:10|Ps 140:12|Jes 60:18|Jer 6:7|Eseg 8:17|Eseg 28:16|Hos 4:1-2|Hab 1:2|Hab 2:8, 17
Gen	6	12	Toe sien God die aarde aan	Gen 6:8|Gen 18:21|Job 33:27|Ps 14:2|Ps 33:13-14|Ps 53:3-4|Spr 15:3
Gen	6	12	want alle vlees het sy wandel op die aarde verderwe	Gen 6:4-5|Gen 7:1, 21|Gen 9:12, 16-17|Job 22:15-17|Luk 3:6|1 Pet 3:19-20|2 Pet 2:5
Gen	6	13	Die einde van alle vlees het volgens my besluit gekom	Jer 51:13|Eseg 7:2-6|Amos 8:2|1 Pet 4:7
Gen	6	13	vervul met geweld	Gen 6:4, 11-12|Gen 49:5|Hos 4:1-2
Gen	6	13	saam met	Gen 7:23
Gen	6	13	die aarde	Jer 4:23-28|Heb 11:7|2 Pet 3:6-7, 10-12
Gen	6	14	Maak vir jou ’n ark	Matt 24:38|Luk 17:27|1 Pet 3:20
Gen	6	14	met pik bestryk	Eks 2:3
Gen	6	15	el	Gen 7:20|Deut 3:11
Gen	6	16	Opening	Gen 8:6|2 Sam 6:16|2 Kon 9:30
Gen	6	16	die deur	Gen 7:16|Luk 13:25
Gen	6	16	met ’n onderste, tweede en derde verdieping	Eseg 41:16|Eseg 42:3
Gen	6	17	Want kyk, Ék bring	Gen 6:13|Gen 7:4, 21-23|Gen 9:9|Eks 14:17|Lev 26:28|Deut 32:39|Ps 29:10|Jes 51:12|Eseg 5:8|Eseg 6:3|Eseg 34:11, 20|Hos 5:14|2 Pet 2:5
Gen	6	17	bring ’n watervloed	Gen 7:4, 17, 21-23|Job 22:16|Ps 29:10|Ps 93:3-4|Ps 107:34|Jes 54:9|Amos 9:6|Matt 24:39|Luk 17:27|Heb 11:7|1 Pet 3:20
Gen	6	17	waar ’n lewensgees in is	Gen 2:7|Gen 7:15
Gen	6	17	sal wegsterwe	Gen 6:7|Ps 107:34|Rom 5:12-14, 21|Rom 6:23|Rom 8:20-22
Gen	6	18	my verbond oprig	Gen 9:9, 11|Gen 17:4, 7, 21
Gen	6	18	in die ark gaan	Gen 7:1, 7, 13|Jes 26:20|Heb 11:7|1 Pet 3:20|2 Pet 2:5
Gen	6	19	twee van elke soort	Gen 7:2-3, 8-9, 15-16|Gen 8:17|Ps 36:7
Gen	6	20	Van die voëls	Gen 1:20-24|Hand 10:11-12
Gen	6	20	twee van elke soort, moet na jou kom	Gen 1:28|Gen 2:19|Gen 7:8-16|Joh 5:40
Gen	6	21	neem vir jou van al die voedsel wat geëet word, en versamel dit by jou, dat dit vir jou en hulle as voedsel kan dien	Gen 1:29-30|Job 39:3|Job 40:15|Ps 35:6|Ps 104:27-28|Ps 136:25|Ps 145:16|Ps 147:9|Matt 6:26
Gen	6	22	En Noag het dit gedoen. Net soos God hom beveel het, so het hy gedoen	Gen 7:5, 9, 16|Gen 17:23|Eks 40:16, 19, 21, 23, 25, 27, 32|Deut 12:32|Matt 7:24-27|Joh 2:5|Joh 15:14|Heb 11:7-8|1 Joh 5:3-4
Rut	1	1	die rigters	Rig 2:16|Rig 12:8
Rut	1	1	hongersnood	Gen 12:10|Gen 26:1|Gen 43:1|Lev 26:19|Deut 28:23-24, 38|2 Sam 21:1|1 Kon 17:1-12|1 Kon 18:2|2 Kon 8:1-2|Ps 105:16|Ps 107:34|Jer 14:1|Eseg 14:13, 21|Joel 1:10-11, 16-20|Amos 4:6
Rut	1	1	Betlehem-Juda	Rig 17:8|Rig 19:1-2
Ps	1	1	WELGELUKSALIG	Ps 2:12|Ps 32:1-2|Ps 34:9|Ps 84:13|Ps 106:3|Ps 112:1|Ps 115:12-15|Ps 119:1-2|Ps 144:15|Ps 146:5|Deut 28:2-68|Deut 33:29|Jer 17:7|Matt 16:17|Luk 11:28|Joh 13:17|Joh 20:29|Opb 22:14
Ps	1	1	wandel	Ps 81:13|Gen 5:24|Lev 26:27-28|1 Kon 16:31|Job 31:5|Spr 1:15|Spr 4:14-15|Spr 13:20|Eseg 20:18|1 Pet 4:3
Ps	1	1	raad	Ps 64:3|Gen 49:6|2 Kron 22:3|Job 10:3|Job 21:16|Luk 23:51
Ps	1	1	staan	Ps 26:12|Rom 5:2|Ef 6:13
Ps	1	1	weg	Ps 1:6|Ps 36:5|Ps 146:9|Spr 2:12|Spr 4:19|Spr 13:15|Matt 7:13-14
Ps	1	1	sit	Ps 26:4-5|Ps 119:115|Jer 15:17
Ps	1	1	spotters	Spr 1:22|Spr 3:34|Spr 9:12|Spr 19:29
Ps	1	2	maar sy	Ps 40:9|Ps 112:1|Ps 119:11, 35, 47-48, 72, 92|Job 23:12|Jer 15:16|Rom 7:22|1 Joh 5:3
Ps	1	2	oordink	Ps 104:34|Ps 119:11, 15, 97-99|Jos 1:8|1 Tim 4:15
Ps	1	2	dag	Ps 88:1-2|Luk 2:37|Luk 18:7|1 Thess 2:9|2 Tim 1:3
Ps	1	3	boom	Job 14:9|Jes 44:4|Jer 17:8|Eseg 17:8|Eseg 19:10|Eseg 47:12|Opb 22:2
Ps	1	3	vrugte gee	Ps 92:15|Matt 21:34, 41
Ps	1	3	nie verwelk	Jes 27:11|Matt 13:6|Matt 21:19|Joh 15:6|Jud 1:12
Ps	1	3	alles wat hy doen	Ps 128:2|Ps 129:8|Gen 39:3, 23|Jos 1:7-8|1 Kron 22:11|2 Kron 31:21|2 Kron 32:23|Jes 3:10
Ps	1	4	soos	Ps 35:5|Job 21:18|Jes 17:13|Jes 29:5|Hos 13:3|Matt 3:12
Ps	1	5	nie bestaan	Ps 5:6|Ps 24:3|Luk 21:36|Jud 1:15
Ps	1	5	sondaars	Ps 26:9|Mal 3:18|Matt 13:49|Matt 25:32, 41, 46
Ps	1	6	ken	Ps 37:18-24|Ps 139:1-2|Ps 142:4|Job 23:10|Nah 1:7|Joh 10:14, 27|2 Tim 2:19
Ps	1	6	weg van die goddelose	Ps 112:10|Ps 146:9|Spr 14:12|Spr 15:9|Matt 7:13|2 Pet 2:12
Ps	23	1	my herder	Ps 79:13|Ps 80:1-2|Ps 95:6-7|Jes 40:11|Jer 23:3-4|Eseg 34:11-12, 23-24|Miga 5:1, 3|Joh 10:11, 14, 27-30|Heb 13:20|1 Pet 2:25|1 Pet 5:4|Opb 7:17
Ps	23	1	ontbreek	Ps 34:10-11|Ps 84:12|Matt 6:33|Luk 12:30-32|Rom 8:32|Fil 4:19|Heb 13:5-6
Ps	23	2	groen weivelde	Jes 30:23|Eseg 34:13-14
Ps	23	2	lei Hy	Ps 46:5|Jes 49:9-10|Opb 7:17|Opb 21:6|Opb 22:1, 17
Ps	23	2	waters waar rus is	Job 34:29|Jes 8:6
Ps	23	3	verkwik	Ps 19:8|Ps 51:12, 14|Ps 85:5-8|Ps 119:176|Job 33:30|Jer 32:37-42|Hos 14:5-10|Miga 7:8-9, 18-19|Luk 22:31-32|Opb 3:19
Ps	23	3	Hy lei my	Ps 5:9|Ps 143:8-10|Spr 8:20|Jes 42:16|Jer 31:8
Ps	23	3	om sy Naam ontwil	Ps 34:4|Ps 79:9|Eseg 20:14|Ef 1:6
Ps	23	4	’n dal van doodskaduwee	Ps 44:20|Job 3:5|Job 10:21-22|Job 24:17|Jer 2:6|Luk 1:79
Ps	23	4	geen onheil vrees nie	Ps 3:7|Ps 27:1-4|Ps 46:1-4|Ps 118:6|Ps 138:7|Jes 41:10|1 Kor 15:55-57
Ps	23	4	U is met my	Ps 14:5|Ps 46:12|Jes 8:9-10|Jes 43:1-2|Sag 8:23|Matt 1:23|Matt 28:20|Hand 18:9-10|2 Tim 4:22
Ps	23	4	u stok	Ps 110:2|Miga 7:14|Sag 11:10, 14
Ps	23	5	berei	Ps 22:27, 30|Ps 31:20-21|Ps 104:15|Job 36:16|Jes 25:6|Joh 6:53-56|Joh 10:9-10|Joh 16:22
Ps	23	5	vet met olie	Ps 45:8|Ps 92:11|Amos 6:6|Matt 6:17|2 Kor 1:21|1 Joh 2:20, 27
Ps	23	5	my beker	Ps 16:5|Ps 116:13|1 Kor 10:16|Ef 3:20
Ps	23	6	goedheid	Ps 30:12-13|Ps 36:8-11|Ps 103:17|2 Kor 1:10|2 Tim 4:18
Ps	23	6	sal in die huis van die HERE bly	Ps 16:11|Ps 17:15|Ps 73:24-26|2 Kor 5:1|Fil 1:23
Ps	23	6	in lengte van dae	Ps 21:5
Ps	38	1	by die gedenkoffer	Ps 70:1-2
Ps	38	2	straf my nie in u toorn nie	Ps 6:1-2|Ps 88:8, 16-17|Jes 27:8|Jes 54:8|Jer 10:24|Jer 30:11|Hab 3:2|Heb 12:5-11
Ps	38	2	grimmigheid	Deut 9:19
Ps	38	3	u pyle	Ps 21:13|Ps 64:8|Job 6:4|Klaagl 3:12
Ps	38	3	u hand	Ps 32:4|Ps 39:11-12|Deut 2:15|Rut 1:13|1 Sam 5:6, 11|1 Sam 6:9
Ps	38	4	geen heel plek	Ps 31:10|2 Kron 26:19|Job 2:7-8|Job 33:19-22|Jes 1:5-6
Ps	38	4	gebeente	Ps 6:3|Ps 51:10|Ps 102:4, 6
Ps	38	4	vanweë my sonde nie	Ps 51:10|Ps 90:7-8|Klaagl 3:40-42
Ps	38	5	my ongeregtighede	Ps 40:13|Esra 9:6
Ps	38	5	swaar pak	Lev 7:18|Jes 53:11|Klaagl 1:14|Matt 11:28|1 Pet 2:24
Ps	38	6	My wonde	Ps 38:8|Ps 32:3|Jes 1:5-6|Jer 8:22
Ps	38	7	geboë	Ps 35:14|Ps 42:6|Ps 57:7|Ps 145:14
Ps	38	7	rou	Ps 6:7|Ps 31:11|Ps 42:10|Ps 43:2|Ps 88:10|Job 30:28|Jes 38:14
Ps	38	8	my lendene is vol ontsteking	Ps 41:9|2 Kron 21:18-19|Job 7:5|Job 30:18|Hand 12:23
Ps	38	9	brul	Ps 22:1-3|Ps 32:3|Job 3:24|Job 30:28|Jes 59:11
Ps	38	10	gesug	Ps 102:6, 21|Joh 1:49|Rom 8:22-23, 26-27|2 Kor 5:2
Ps	38	11	My hart slaan vinnig	Ps 42:1-2|Ps 119:81-83|Ps 143:4-7|Jes 21:4
Ps	38	11	die lig van my oë	Ps 6:8|Ps 69:4|Ps 88:10|Ps 119:123|1 Sam 14:27-29|Klaagl 2:11|Klaagl 5:16-17
Ps	38	12	Die wat my liefhet	Ps 31:12|Job 6:21-23|Job 19:13-17|Matt 26:56|Joh 16:32
Ps	38	12	staan opsy	Luk 10:31-32
Ps	38	12	staan opsy	Luk 22:54|Luk 23:49
Ps	38	13	span strikke	Ps 10:9|Ps 64:3-6|Ps 119:110|Ps 140:6|Ps 141:9|2 Sam 17:1-3|Luk 20:19-20
Ps	38	13	spreek van ondergang	Ps 35:20|Ps 62:4-5|2 Sam 16:7-8|Luk 20:21-22
Ps	38	14	soos ’n stomme	Ps 39:3, 10|2 Sam 16:10-12|Jes 53:7|1 Pet 2:23
Ps	38	15	geen teëspraak is nie	Amos 5:13|Miga 7:5|Mark 15:3-5|Joh 8:6
Ps	38	16	op U, HERE, wag ek	Ps 39:8|Ps 123:1-3
Ps	38	16	verhoor	Ps 138:3
Ps	38	17	nie bly wees oor my nie	Ps 13:4-5|Ps 35:24-26
Ps	38	17	wankeling van my voet	Ps 94:18|Deut 32:35
Ps	38	17	groot maak teen my	Ps 35:26
Ps	38	18	klaar om te val	Ps 35:15|Miga 4:6-7
Ps	38	18	my smart	Ps 38:7|Ps 6:7|Ps 77:3-4|Jes 53:3-5
Ps	38	19	bely	Ps 32:5|Ps 51:5|Job 31:33|Job 33:27|Spr 28:13
Ps	38	19	bekommerd	2 Kor 7:7-11
Ps	38	20	my vyande	Ps 3:1-2|Ps 25:19|Ps 56:1-3|Ps 59:1-4
Ps	38	20	die wat my valslik haat	Ps 35:19|Ps 69:5|Matt 10:22|Joh 15:18-25|Hand 4:25-28
Ps	38	21	kwaad vir goed vergeld	Ps 7:5|Ps 35:12|Ps 109:3-5|1 Sam 19:4-6|1 Sam 23:5, 12|1 Sam 25:16, 21|Jer 18:20
Ps	38	21	omdat ek die goeie najaag	Matt 5:10|Joh 10:32|1 Pet 3:13, 17-18|1 Pet 4:14-16|1 Joh 3:12
Ps	38	22	wees nie ver van my af nie	Ps 22:1-2, 12, 20, 25|Ps 35:21-22
Ps	38	23	Maak tog gou	Ps 40:14, 18|Ps 70:1-2, 6|Ps 71:12|Ps 141:1
Ps	38	23	my heil	Ps 27:1|Ps 62:3, 7|Jes 12:2
Ps	39	10	ek sal my mond nie oopmaak nie; want Ú het dit gedoen.	Lev 10:3|1 Sam 3:18|2 Sam 16:10|Job 1:21|Job 2:10|Job 39:37-38|Dan 4:35
Ps	39	10	is stom	Ps 38:14
Ps	73	1	van Asaf	Ps 50:1|Ps 74:1|Ps 83:1-2|1 Kron 6:39|1 Kron 15:17|1 Kron 16:7, 37|1 Kron 25:1-6|2 Kron 29:30
Ps	73	1	God is goed vir Israel	Ps 73:18-28|Ps 84:12|Jes 63:7-9|Luk 12:32
Ps	73	1	vir die wat	Joh 1:48|Rom 2:28-29|Rom 4:16|Rom 9:6-7
Ps	73	1	rein van hart is	Ps 51:12|Jer 4:14|Matt 5:8|Tit 3:5|Jak 4:8
Ps	73	2	my voete het amper gestruikel	Ps 116:8|1 Sam 2:9|Rom 7:23-24
Ps	73	2	my voetstappe het byna uitgegly	Ps 17:5|Ps 38:17|Ps 94:18|Job 12:5
Ps	73	3	die voorspoed	Jer 12:1-2|Job 21:7-15|Ps 37:35|Ps 92:8
Ps	131	1	BEDEVAARTSLIED	Ps 122:1|Ps 124:1|Ps 133:1
Ps	131	1	my hart	Num 12:3|Deut 17:20|1 Sam 16:13, 18, 22|1 Sam 17:15, 28-29|1 Sam 18:23|Matt 11:29|Hand 20:19|1 Thess 2:6-7, 10
Ps	131	1	ook wandel ek nie	Ps 78:70-72|Jer 17:16|Jer 45:5|Amos 7:14-15|Rom 12:16
Ps	131	1	te groot en te wonderbaar	Ps 139:6|Job 42:3|Rom 11:33
Ps	131	2	ek het my siel	Ps 42:6, 12|Ps 43:5|Ps 62:1-2|1 Sam 24:11|1 Sam 25:32-33|1 Sam 30:6|2 Sam 15:25-26|2 Sam 16:11-12|Jes 30:15|Klaagl 3:26
Ps	131	2	tot bedaring gebring en stilgemaak	Luk 21:19|Joh 14:1-2
Ps	131	2	soos ’n gespeende kind	Matt 18:3-4|Mark 10:15|1 Kor 14:20
Ps	131	3	Wag op die HERE, o Israel	Ps 115:9-11|Ps 130:7|Ps 146:5|Jer 17:7-8
Ps	131	3	van nou af	Ps 115:18|Jes 26:4
Ps	139	1	U deurgrond	Ps 139:23|Ps 11:4-5|Ps 17:3|Ps 44:22|1 Kon 8:39|1 Kron 28:9|Jer 12:3|Jer 17:9-10|Joh 21:17|Heb 4:13|Opb 2:18, 23
Ps	139	2	U ken	Ps 56:9|Gen 16:13|2 Kon 6:12|2 Kon 19:27|Spr 15:3|Jes 37:28|Sag 4:10
Ps	139	2	U verstaan	Ps 94:11|Matt 9:4|Luk 9:47|Joh 2:24-25|1 Kor 4:5
Ps	139	2	van ver	Eseg 38:10-11, 17
Ps	139	3	U deurvors	Job 13:26-27|Job 14:16-17|Job 31:4|Matt 3:12
Ps	139	3	my gaan	Ps 139:18|Ps 121:3-8|Gen 28:10-17|2 Sam 8:14|2 Sam 11:2-5, 27
Ps	139	3	goed bekend	2 Sam 12:9-12|Spr 5:20-21|Pred 12:14|Jes 29:15|Jer 23:24|Joh 6:70-71|Joh 13:2, 21|Hand 5:3-4
Ps	139	4	geen woord	Ps 19:15|Job 8:2|Job 38:2|Job 42:3, 6-8|Sef 1:12|Mal 3:13-16|Matt 12:35-37|Jak 1:26|Jak 3:2-10
Ps	139	4	U ken dit	Ps 50:19-21|Jer 29:23|Heb 4:12-13
Ps	139	5	U sluit my in	Deut 33:27|Job 23:8-9
Ps	139	5	lê u hand	Eks 24:11|Opb 1:17
Ps	139	6	wonderbaar	Ps 40:6|Ps 13:1-2|Job 11:7-9|Job 26:14|Job 42:3|Spr 30:2-4|Rom 11:33
Ps	139	7	Waar sou ek heengaan	Jer 23:23-24|Jona 1:3, 10|Hand 5:9
Ps	139	8	Klim ek op	Eseg 28:12-17|Amos 9:2-4|Obad 1:4
Ps	139	8	doderyk	Job 26:6|Job 34:21-22|Spr 15:11|Jona 2:2
Ps	139	9	vleuels van die dageraad	Ps 18:11|Ps 19:7|Mal 4:2
Ps	139	9	woon	Ps 74:16-17|Jes 24:14-16
Ps	139	10	u hand my lei	Ps 63:9|Ps 73:23|Ps 143:9-10|Jes 41:13
Ps	139	11	duisternis	Ps 10:11-13|Ps 94:7|Job 22:12-14|Jes 29:15|Jer 23:24
Ps	139	11	die lig nag	Job 12:22
Ps	139	12	duisternis	Eks 14:20|Eks 20:21|Job 26:6|Job 34:22|Dan 2:22|Heb 4:13
Ps	139	13	Ú het	Job 10:9-12
Ps	139	13	geweef	Ps 22:10-11|Ps 71:6|Job 31:15|Jes 44:2|Jes 46:3|Jer 1:5
Ps	139	14	vreeslik wonderbaar	Gen 1:26-27
Ps	139	14	wonderbaar	Ps 92:5-6|Ps 104:24|Ps 111:2|Job 5:9|Opb 15:3
Ps	139	15	gemaak is	Ps 139:13|Job 10:9-11|Eks 11:5
Ps	139	15	dieptes	Ps 63:10|Ef 4:9
Ps	139	16	u boek	Ps 56:9|Mal 3:16|Opb 20:12
Ps	139	17	kosbaar	Ps 40:6|Spr 8:31|Jes 55:8-9|Jer 29:11|Ef 3:9-10
Ps	139	17	Hoe geweldig	Ps 31:20|Ps 36:8
Ps	139	18	meer	Ps 40:13
Ps	139	18	word ek wakker	Ps 139:3|Ps 3:6|Ps 16:8-11|Ps 17:15|Ps 63:7-8|Jes 26:19|Dan 12:2|1 Thess 5:10
Ps	139	19	ombring	Ps 5:7|Ps 9:18|Ps 55:24|Ps 64:8|Ps 94:23|Jes 11:4
Ps	139	19	gaan van my af weg	Ps 6:9|Ps 119:115|Matt 7:23|Matt 25:41|2 Kor 6:17
Ps	139	20	arglistig teen U spreek	Ps 73:8-9|Ps 74:18, 22-23|Job 21:14-15|Jes 37:23, 28-29|Jud 1:15|Opb 13:6
Ps	139	20	u Naam	Ps 2:1-3|Eks 20:7
Ps	139	21	dié nie haat	Ps 15:4|Ps 31:7|2 Kron 19:2|Opb 2:2, 6
Ps	139	21	afsku hê	Ps 119:136, 158|Jer 13:17|Mark 3:5|Luk 19:41|Rom 9:1-3
Ps	139	22	haat hulle	Ps 101:3-8|Luk 14:26
Ps	139	23	Deurgrond my	Ps 139:1|Ps 26:2
Ps	139	23	toets my	Deut 8:2, 16|Job 31:6|Spr 17:3|Sag 13:9|Mal 3:2-3|1 Pet 1:7
Ps	139	24	kyk	Ps 7:4-5|Ps 17:3|Spr 28:26|Jer 17:9-10
Ps	139	24	weg is van smart	Heb 12:15-16
Ps	139	24	lei my	Ps 5:9|Ps 25:8-9|Ps 119:1, 32|Ps 143:8, 10
Ps	139	24	ewige weg	Matt 7:14|Joh 14:6|Kol 2:6
Spr	1	1	spreuke	Spr 10:1|Spr 25:1|1 Kon 4:31-32|Pred 12:9|Joh 16:25
