book	chapter	verse	anchor	references
Pr	10	5	moissonne pendant l'été	Pr 6:6,8|Pr 30:25|Es 55:6-7
Pr	10	5	fils qui fait honte	Pr 12:4|Pr 17:2|Pr 19:26
Pr	10	6	bénédictions reposent sur la tête	Pr 11:26|Pr 24:25|Pr 28:20|Dt 28:2|Jb 29:13|2 Tm 1:16-18
Pr	10	6	violence accompagne tout ce que disent les méchants	Pr 10:11|Est 7:8|Ps 107:42|Rm 3:19
Pr	10	7	souvenir du juste	1 Rs 11:36|2 Rs 19:34|2 Ch 24:16|Ps 112:6|Mc 14:9|Lc 1:48
Pr	10	7	nom des méchants	Jb 18:17|Jb 27:23|Ps 9:6-7|Ps 109:13,15|Ec 8:10|Jr 17:13
Pr	10	8	cœur sage	Pr 1:5|Pr 9:9|Pr 12:1|Pr 14:8|Ps 119:34|Jc 3:13
Pr	10	8	celui qui	Pr 10:10|Pr 12:13|Pr 13:3|Pr 14:23
Pr	10	8	parle comme un fou	Ec 10:12
Pr	10	8	court à sa perte	Pr 18:6-7
Pr	10	9	marche dans l'intégrité	Pr 28:18|Ps 23:4|Ps 25:21|Ps 26:11-12|Ps 84:12|Es 33:15-16|Ga 2:13-14
Pr	10	9	sera découvert	Pr 17:20|Lc 12:1-2|1 Co 4:5
Pr	10	10	cligne de l'œil	Pr 6:13|Jb 15:12|Ps 35:19
Pr	10	10	celui qui parle comme un fou	Pr 10:8|Pr 18:6-7,21
Pr	10	10	court à sa perte	3 Jn 1:10
Pr	10	11	bouche du juste	Pr 10:20-21,32|Pr 13:14|Pr 15:7|Pr 16:22-24|Pr 18:4|Pr 20:15|Ps 37:30-31|Ep 4:29
Pr	10	11	violence accompagne tout ce que disent les méchants	Pr 10:6|Ps 107:42|Ec 10:12-14|Mt 12:34-37|Jc 3:5-8
Pr	10	12	haine	Pr 15:18|Pr 16:27|Pr 28:25|Pr 29:22|Jc 4:1
Pr	10	12	amour	Pr 17:9|1 Co 13:4|Jc 5:20|1 Pi 4:8
Pr	10	13	lèvres	Pr 10:11,21|Pr 15:7,23|Pr 20:15|Pr 26:3|Ex 10:12|Es 50:4|Lc 4:22
Pr	10	13	bâton	Pr 10:10|Pr 7:22|Pr 17:10|Pr 26:3|Pr 27:22|Ps 32:9
Pr	10	13	dépourvu de bon sens	Pr 6:32
Pr	10	14	retiennent	Pr 1:5|Pr 9:9|Pr 18:1,15|Pr 19:8|Mt 12:35|Mt 13:44,52|2 Co 4:6-7
Pr	10	14	fou parle	Pr 10:8,10|Pr 13:3|Pr 18:7|Pr 21:23
Pr	10	15	fortune du riche	Pr 18:11|Jb 31:24-25|Ps 49:7|Ps 52:9|Ec 7:12|Jr 9:22|Mc 10:24|Lc 12:19|1 Tm 6:17
Pr	10	15	ruine des faibles	Pr 14:20|Pr 19:7|Pr 22:22-23|Mi 2:1-2
Pr	10	16	salaire du juste	Pr 11:30|Es 3:10-11|Jn 6:27|1 Co 15:58|Ga 6:7-9|He 6:10
Pr	10	16	revenu du méchant	Mt 7:17-18|Mt 12:33-34|Mt 15:19|Rm 6:23|2 Tm 2:17-18|2 Tm 3:13
Pr	10	17	chemin de la vie	Pr 3:1-2,18|Pr 4:4,13|Pr 12:1|Pr 22:17-19|Mt 7:24-27|Lc 11:28|He 2:1|2 Pi 1:5-11
Pr	10	17	celui qui délaisse l'avertissement	Pr 1:25-26,30|Pr 5:12|Pr 15:10|Pr 29:1|2 Ch 25:16|He 12:25
Pr	10	17	s'égare	Ec 5:5
Pr	10	18	dissimule de la haine	Pr 26:24-26|1 Sam 18:21-22,29|2 Sam 3:27|2 Sam 11:8-15|2 Sam 13:23-29|2 Sam 20:9-10|Ps 5:10|Ps 12:3|Ps 55:22|Lc 20:20-21
Pr	10	18	propage des racontars	Ps 15:3|Ps 50:20|Ps 101:5
Pr	10	19	parle beaucoup	Ec 5:2|Ec 10:13-14|Jc 3:2
Pr	10	19	met un frein à ses lèvres	Pr 17:27-28|Ps 39:1-2|Jc 1:19|Jc 3:2
Pr	10	20	langue du juste	Pr 12:18|Pr 15:4|Pr 16:13|Pr 25:11-12|Mt 12:35
Pr	10	20	cœur des méchants	Pr 23:7|Gn 6:5|Gn 8:21|Jr 17:9|Mt 12:34
Pr	10	21	est le berger	Pr 12:18|Pr 15:4|Jb 4:3-4|Jb 23:12|Jb 29:21-22|Ps 37:30|Ec 12:9-10|Jr 3:15|Jr 15:16|Jn 21:15-17|1 Pi 5:2
Pr	10	21	fous meurent	Pr 1:29,31|Pr 5:12,23|Os 4:6|Mt 13:19|Jn 3:19-20|Rm 1:28
Pr	10	21	manque de bon sens	Pr 17:16
Pr	10	22	bénédiction de l'Eternel	Gn 12:2|Gn 13:2|Gn 14:23|Gn 24:35|Gn 26:12|Dt 8:17-18|1 Sam 2:7-8|Ps 37:22|Ps 107:38|Ps 113:7-8
Pr	10	22	ne la fait suivre d'aucun chagrin	Pr 20:21|Pr 28:22|Jos 6:18|Jos 7:1-26|1 Rs 21:19|2 Rs 5:26-27|Jb 27:8-23|Ha 2:6-12|Za 5:4|Jc 5:1-5
Pr	10	23	Commettre le crime paraît un jeu à l'homme stupide, mais la sagesse appartient à l'homme intelligent	Pr 14:9|Pr 15:21|Pr 26:18-19|Ec 11:9
Pr	10	24	redoute le méchant	Jb 3:25|Jb 15:21|He 10:27
Pr	10	24	reçoivent ce qu'ils désirent	Ps 21:3|Ps 37:4|Ps 145:19|Mt 5:6|Jn 14:18|Jn 16:24|1 Jn 5:14-15
Pr	10	25	tempête passe	Pr 1:27|Jb 27:19-21|Ps 37:9-10|Ps 58:10|Ps 73:18-20|Es 40:24
Pr	10	25	fondement éternel	Pr 10:30|Ps 15:5|Mt 7:24-25|Mt 16:18|Ep 2:20|1 Tm 6:19|2 Tm 2:19
Pr	10	26	vinaigre	Pr 25:13,20
Pr	10	26	fumée	Es 65:5
Pr	10	26	paresseux	Mt 25:26|Rm 12:11|He 6:12
Pr	10	27	crainte de l'Eternel	Pr 3:2,16|Pr 9:11|Ps 21:5|Ps 34:12-14|Ps 91:16
Pr	10	27	années des méchants	Jb 15:32-33|Jb 22:15-16|Ps 55:24|Ec 7:17|Jr 17:11|Lc 12:20
Pr	10	28	espérance des justes	Ps 16:9|Ps 73:24-26|Rm 5:2|Rm 12:12|Rm 15:13|2 Th 2:16
Pr	10	28	attente des méchants	Pr 11:7|Pr 14:32|Jb 8:13|Jb 11:20|Ps 112:10|Lc 16:23-26
Pr	10	29	voie de l'Eternel	Ps 84:8|Es 40:31|Za 10:12|Ph 4:13
Pr	10	29	provoque la ruine	Pr 21:15|Jb 31:3|Ps 1:6|Ps 36:13|Ps 37:20|Ps 92:8|Mt 7:22-23|Lc 13:26-27|Rm 2:8-9
Pr	10	30	jamais ébranlé	Pr 10:25|Ps 16:8|Ps 37:22,28-29|Ps 112:6|Ps 125:1|Rm 8:35-39|2 Pi 1:10-11
Pr	10	30	méchants n'habiteront pas	Ps 37:9-10,22|Ps 52:7|Ez 33:24-26|Mi 2:9-10|Mt 21:41
Pr	10	31	bouche du juste	Pr 10:11,13,20-21|Ps 37:30
Pr	10	31	langue perverse	Ps 31:19|Ps 63:12|Ps 120:3-4
Pr	10	32	connaissent la grâce	Ec 12:10|Dn 4:24|Tt 2:8
Pr	10	32	bouche des méchants la perversité	Pr 11:11|Pr 12:6,18|Pr 15:2,28|Pr 18:6-8
Pr	11	1	balance faussée	Pr 16:11|Pr 20:10,23|Lv 19:35-36|Dt 25:13-16|Os 12:8|Am 8:5-6|Mi 6:10-11
Pr	11	1	poids exact	Pr 16:11|Ez 45:10-12
Pr	11	2	orgueil	Pr 3:34-35|Pr 16:18-19|Dn 4:27-29|Lc 14:8-11|Lc 18:14
Pr	11	2	humbles	Pr 15:33|1 Co 8:1-2
Pr	11	3	intégrité	Pr 11:5|Pr 13:6|Ps 25:21|Ps 26:1|Jn 7:17
Pr	11	3	tromperies	Pr 21:7|Pr 28:18|Ec 7:17|Es 1:28
Pr	11	4	richesse	Pr 10:2|Jb 36:18-19|Ps 49:7-9|Ez 7:19|So 1:18|Mt 16:26|Lc 12:20
Pr	11	4	justice	Pr 12:28|Gn 7:1|Rm 5:17|1 Tm 4:8
Pr	11	5	méchanceté	Pr 11:3|Pr 1:31-32|Pr 5:22|2 Sam 17:23|Est 7:3-10|Ps 9:16-17|Mt 27:4-5
Pr	11	6	justice	Gn 30:33|Gn 31:37|1 Sam 12:3-4
Pr	11	6	avidité	Pr 5:22|1 Rs 2:32-33,44|Ps 7:17|Ec 10:8
Pr	11	7	attente meurt	Pr 10:28|Pr 14:32|Ex 15:9-10|Jb 8:13-14|Jb 11:20|Ps 146:4|Ez 28:9|Lc 12:19-20
Pr	11	8	méchant y prend sa place	Pr 21:18|Est 7:9-10|Es 43:3-4|Dn 6:24-25
Pr	11	9	l'impie	1 Rs 13:18-22|1 Rs 22:6,20-23|Jb 8:13|Jb 34:30|Ps 55:13,21-22|Mt 7:15|Mt 15:5-14|Ac 20:30|2 Co 11:13-15|2 Th 2:8-10|1 Tm 4:1-3|2 Pi 2:1-3
Pr	11	9	connaissance	Pr 2:10-16|Pr 4:5-6|Pr 6:23-24|Mc 13:14,22-23|Ep 4:13-14|2 Pi 3:16-18|1 Jn 2:21,27
Pr	11	10	justes sont heureux	Pr 28:12,28|Est 8:15-16
Pr	11	10	cris d'allégresse	Ex 15:21|Jg 5:31|Jb 27:23|Ps 58:11-12|Ap 19:1-7
Pr	11	11	bénédiction	Pr 14:34|Pr 29:8|Gn 41:38-42|Gn 45:8|2 Ch 32:20-22|Jb 22:30|Ec 9:15
Pr	11	11	démolie	2 Sam 20:1|Est 3:8-15|Est 9:1-16|Jc 3:6
Pr	11	12	méprise son prochain	Jg 9:27-29,38|Ne 3:34-36|Ps 123:3-4|Lc 16:14|Lc 18:9|Jn 7:48-52
Pr	11	12	se tait	Pr 10:19|1 Sam 10:27|2 Rs 18:36|1 Pi 2:23
Pr	11	13	propage des calomnies	Pr 20:19|Lv 19:16
Pr	11	13	dévoile des secrets	Pr 25:9|Pr 26:20-22|Ne 6:17-19
Pr	11	13	digne de confiance	Pr 14:5|Jos 2:14,20|Jr 38:27
Pr	11	14	nombre de conseillers	Pr 15:22|Pr 16:22|Pr 24:6|1 Rs 12:1-19|Es 19:11-14|Ac 15:6-21
Pr	11	15	se porte garant	Pr 6:1-5|Pr 17:18|Pr 20:16|Pr 22:26-27
Pr	11	16	femme qui a de la grâce	Pr 31:30-31|1 Sam 25:32-33|2 Sam 20:16-22|Est 9:25|Mt 26:13|Lc 8:3|Lc 10:42|Lc 21:2-4|Ac 9:39|Ac 16:14-15|Rm 16:2-4,6|2 Jn 1:1
Pr	11	16	hommes violents	Lc 11:21-22
Pr	11	17	homme bon	Ps 41:1-5|Ps 112:4-9|Es 32:7-8|Es 57:1|Es 58:7-12|Dn 4:24|Mt 5:7|Mt 6:14-15|Mt 25:34-40|Lc 6:38|2 Co 9:6-14|Ph 4:17
Pr	11	17	homme cruel	Pr 15:27|Jb 20:19-23|Ec 4:8|Jc 2:13|Jc 5:1-5
Pr	11	18	méchant	Pr 1:18|Pr 5:22|Jb 27:13-23|Ec 10:8|Es 59:5-8|Ep 4:22
Pr	11	18	semer la justice	Pr 22:8|Ps 126:5-6|Os 10:12-13|Ga 6:8-9|Jc 3:18
Pr	11	19	justice	Pr 11:4|Pr 10:16|Pr 12:28|Pr 19:23|Ac 10:35|1 Jn 3:7,10
Pr	11	19	poursuit le mal	Pr 1:16-19|Pr 7:22-23|Pr 8:36|Rm 2:8-9
Pr	11	20	cœur est perverti	Pr 6:14,16-19|Pr 8:13|Ps 18:26-27
Pr	11	20	intègres	Pr 9:7|Pr 15:8|Pr 16:17|Pr 21:29|Ps 11:7|Ps 51:8|Ps 140:14
Pr	11	21	pas impuni	Pr 16:5|Ex 23:2
Pr	11	21	descendance	Pr 13:22|Gn 17:7-8|Ps 37:26|Ps 112:1-2|Es 27:4|Jr 32:39|Ac 2:39
Pr	11	22	belle	Pr 31:30|Ez 16:15-22|Na 3:4-6|1 Pi 3:3-4|2 Pi 2:22
Pr	11	22	dépourvue de discernement	Pr 7:10|Pr 9:13
Pr	11	23	désirent	Ps 10:17|Ps 27:4|Ps 37:4|Ps 39:8-9|Ps 119:5,10|Es 26:9|Jr 17:16|Mt 5:6
Pr	11	23	attendre	Pr 11:7|Pr 10:28|Rm 2:8-9|He 10:27
Pr	11	24	donne avec largesse	Pr 11:18|Pr 19:17|Pr 28:8|Dt 15:10|Ps 112:9|Ec 11:1-2,6|Lc 6:38|Ac 11:29-30|2 Co 9:5-11
Pr	11	24	s'appauvrir	Ag 1:6,9-11|Ag 2:16-19
Pr	11	25	âme généreuse	Pr 28:27|Jb 29:13-18|Jb 31:16-20|Es 32:8|Es 58:7-11|Mt 5:7|Mt 25:34-35
Pr	11	26	refuse le blé	Am 8:4-6
Pr	11	26	bénédiction	Jb 29:13
Pr	11	27	poursuit le mal	Pr 17:11|Est 7:10|Ps 7:16-17|Ps 9:16-17|Ps 10:2|Ps 57:7
Pr	11	28	confie dans ses richesses	Pr 10:15|Dt 8:12-14|Jb 31:24-25|Ps 52:9|Ps 62:11|Mc 10:24|Lc 12:20|1 Tm 6:17
Pr	11	28	verdiront	Ps 1:3|Ps 52:10|Ps 92:13-15|Es 60:21|Jr 17:8
Pr	11	29	trouble sa maison	Gn 34:30|Jos 7:24-25|1 Sam 25:3,17,38|Ha 2:9-10
Pr	11	29	héritera	Ec 5:15|Os 8:7
Pr	11	30	fruit	Pr 3:18|Pr 15:4
Pr	11	30	des âmes	Dn 12:3|Mt 4:19|Jn 4:36|1 Co 9:19-23|1 Th 2:19|Jc 5:20
Pr	11	30	gagne	Lc 5:9-10
Pr	11	31	rétribué sur la terre	2 Sam 7:14-15|2 Sam 12:9-12|1 Rs 13:24|Jr 25:29|1 Co 11:30-32|1 Pi 4:17-18
Pr	12	1	aime l'instruction	Pr 2:10-11|Pr 8:17,32|Pr 18:1|Ps 119:27,97-100|2 Th 2:10
Pr	12	1	déteste le reproche	Pr 5:12-13|Pr 9:7-8|Ps 32:9|Ps 92:7|Es 1:3
Pr	12	2	homme de bien	Pr 8:35|Ps 112:5|Ec 8:8|Ac 11:24|Rm 5:7
Pr	12	2	conspirateur	Pr 1:31|Pr 6:18|Ps 9:16|Es 32:5-7
Pr	12	3	ne s'affermit pas par la méchanceté	Pr 10:25|Jb 5:3-5|Jb 15:29|Jb 20:5-9|Jb 27:16-18
Pr	12	3	ne sera pas déraciné	Pr 12:12|Ps 15:5|Ps 125:1-2|1 Sam 25:33|Ep 3:17|Col 2:7
Pr	12	4	femme de valeur	Pr 14:1|Pr 19:13-14|Pr 31:10-25|1 Co 11:7,11
Pr	12	4	celle qui fait honte	Pr 21:9,19|Pr 27:15-16
Pr	12	4	carie dans ses os	Pr 14:30|Ha 3:16
Pr	12	5	justes ne pensent	Pr 11:23|Pr 24:9|Ps 119:15|Ps 139:23|Es 55:7|Jr 4:14
Pr	12	5	intentions des méchants	Ps 12:3-4|Ps 36:3-5|Ps 41:7-8|Ps 140:1-4|Mt 2:3-8,16|Mt 26:4|1 Co 4:5|2 Co 4:2
Pr	12	6	paroles des méchants	Pr 1:11-19|2 Sam 17:1-4|Es 59:7|Jr 5:26|Mi 7:1-2|Ac 23:12,15|Ac 25:3
Pr	12	6	bouche des hommes droits	Pr 14:3|Est 4:7-14|Est 7:4-6
Pr	12	7	renverse les méchants	Pr 11:21|Pr 14:11|Pr 15:25|Est 9:6-10,14|Jb 5:3-4|Jb 11:20|Jb 18:15-20|Jb 27:18-23|Ps 37:10,35-37|Ps 73:18-19
Pr	12	7	maison des justes	Pr 14:1|Pr 24:3-4|2 Sam 7:16,26|Mt 7:24-27
Pr	12	8	estimé en raison de son bon sens	Gn 41:39|1 Sam 16:18|1 Sam 18:30|Ec 8:1|Lc 12:42-44|Lc 16:8|1 Co 3:10-15|1 Co 4:5|2 Co 10:18
Pr	12	8	celui qui a l'esprit pervers	Pr 1:26|Pr 3:35|Pr 5:23|1 Sam 13:13|1 Sam 25:17|Ps 132:18|Dn 12:2|Ml 2:8-9|Mt 27:4-5|Ac 12:23
Pr	12	9	condition modeste	Pr 13:7|Lc 14:11
Pr	12	10	connaît bien son bétail	Gn 33:13-14|Nb 22:28-32|Dt 25:4|Jn 4:11
Pr	12	10	est cruel	Gn 37:26-28|Jg 1:7|1 Sam 11:2|Jn 19:31-32|Jc 2:13-16
Pr	12	10	cœur des méchants	1 Jn 3:17
Pr	12	11	cultive son terrain	Pr 13:23|Pr 14:4,23|Pr 27:27|Pr 28:19|Gn 3:19|Ps 128:2|Ep 4:28|1 Th 4:11-12|2 Th 3:8
Pr	12	11	poursuit des réalités sans valeur	Pr 1:10-19|Pr 4:14-15|Pr 6:32|Pr 7:7|Pr 9:6,13,16|Pr 13:20|Jg 9:4|Ps 26:4|Jon 2:9|Tt 1:10-11
Pr	12	12	méchant convoite	Pr 1:17-19|Pr 29:5-6|Ps 9:16|Ps 10:9|Jr 5:26-28|Mi 7:2|Ha 1:15-17
Pr	12	12	part des hommes mauvais	Pr 10:15
Pr	12	12	racine des justes	Ps 1:3|Es 27:6|Es 37:31|Jr 17:7-8|Lc 8:13-15|Jn 15:5,16|Rm 6:22
Pr	12	13	péché des lèvres	Pr 6:2|Pr 15:2|Pr 18:6-7|1 Rs 2:23|Ps 5:7|Ps 64:9|Dn 6:25|Mt 27:25
Pr	12	13	sortir de la détresse	Pr 11:8|Gn 48:16|2 Sam 4:9|Ps 34:20|Ec 7:18|Rm 8:35-37|2 Pi 2:9
Pr	12	14	fruit de la bouche	Pr 13:2|Pr 18:20-21|Ps 63:6
Pr	12	14	récompensé de ses actes	Es 3:10-11|Mt 10:41-42|Mt 16:27|2 Th 1:6-7|He 2:2|He 11:26
Pr	12	15	droite à ses yeux	Pr 3:7|Pr 14:16|Pr 16:2,25|Pr 26:12,16|Pr 28:11|Pr 30:12|Lc 18:11|Ga 6:3
Pr	12	15	écouter les conseils	Pr 1:5|Pr 9:9|Pr 19:20|Ec 4:13|Jr 38:15-28
Pr	12	16	fou manifeste immédiatement sa colère	Pr 25:28|Pr 29:11|1 Sam 20:30-34|1 Rs 19:1-2
Pr	12	16	couvre un affront	Pr 10:12|Pr 16:22|Pr 17:9|Pr 29:11|Jc 1:19
Pr	12	17	dit la vérité	Pr 14:5,25|1 Sam 22:14-15
Pr	12	17	faux témoin	Pr 6:19|Pr 19:5,28|Pr 21:28|Pr 24:28|Mt 15:19|Mt 26:59|Ac 6:13|1 Pi 3:16
Pr	12	18	parle à la légère	Pr 25:18|Ps 52:4|Ps 57:5|Ps 59:8|Ps 64:4|Jc 3:6-8
Pr	12	18	comme une épée	Ap 1:16
Pr	12	18	langue des sages	Pr 10:20-21|Pr 13:17|Pr 15:7|Pr 16:24|Dn 11:33|Ap 22:2
Pr	12	19	lèvre qui dit la vérité	Za 1:4-6|Mt 24:35
Pr	12	19	langue mensongère	Pr 19:9|Jb 20:5|Ps 52:7|Ac 5:3-10
Pr	12	20	méditent le mal	Pr 12:12|Pr 26:24-26|Jr 17:16|Mc 7:21-22|Mc 12:14-17|Rm 1:29
Pr	12	20	conseillent la paix	Es 9:5-6|Za 6:13|Mt 5:9|He 12:14|1 Pi 3:8-13
Pr	12	21	Aucun trouble n'atteint	Rm 8:28|1 Co 3:22-23|2 Co 4:17
Pr	12	21	accablés de maux	Pr 1:31|Pr 14:14|Jr 13:12-14|Ha 2:16|Ap 18:6
Pr	12	22	lèvres mensongères	Pr 6:16-17|Ps 5:7|Es 9:14|Ez 13:19,22|Ap 21:8|Ap 22:15
Pr	12	22	agissent avec fidélité	Pr 11:1,20|Pr 15:8|Jr 9:23
Pr	12	23	prudent cache sa connaissance	Pr 10:19|Pr 11:13|Pr 13:16
Pr	12	23	proclame leur folie	Pr 15:2|Ec 10:3,12-14
Pr	12	24	personnes actives	Pr 10:4|Pr 13:4|Pr 17:2|Pr 22:29|1 Rs 11:28|1 Rs 12:20
Pr	12	24	main nonchalante	Pr 12:27|Pr 19:15|Pr 21:25-26|Pr 22:13|Pr 24:30-34|Pr 26:13-16
Pr	12	25	inquiétude	Pr 14:10|Pr 15:13,15,23|Pr 17:22|Pr 18:14|Ne 2:1-2|Ps 38:7|Ps 42:12|Mc 14:33-34
Pr	12	25	bonne parole	Pr 12:18|Pr 15:23|Pr 16:24|Pr 25:11|Pr 27:9|Es 50:4|Za 1:13|2 Co 2:4-7
Pr	12	26	juste	Pr 12:13|Pr 17:27|Ps 16:3|Mt 5:46-48|Lc 6:32-36|1 Pi 2:18-21
Pr	12	26	voie qu'empruntent les méchants	Ps 18:13-14|Jc 1:13-14|2 Pi 2:18-22|1 Jn 2:26|Ap 12:9|Ap 13:14
Pr	12	27	homme nonchalant	Pr 13:4|Pr 23:2|Pr 26:15
Pr	12	27	l'activité	Pr 15:16|Pr 16:8|Ps 37:16
Pr	12	28	sentier de la justice	Pr 8:35|Pr 9:11|Pr 10:16|Pr 11:19|Ez 18:9,20-24|Rm 5:21|Rm 6:22-23|Tt 2:11-12|1 Jn 2:29|1 Jn 3:7|3 Jn 1:11
Pr	13	1	sage	Pr 4:1-14,20-22|Pr 10:1|Pr 15:5,20
Pr	13	1	moqueur	Pr 9:7-8|Pr 14:6|1 Sam 2:25|Es 28:14-15
Pr	13	2	jouit du bien	Pr 12:14|Pr 18:20
Pr	13	2	traîtres	Pr 1:11-13,18,31|Pr 4:17|Pr 10:11|Ps 75:9|Ps 140:12|Jr 25:27-31|Ha 2:8,17|Ap 16:6
Pr	13	3	veille sur sa bouche	Pr 10:19|Pr 12:13|Pr 21:23|Ps 39:1-2|Mt 12:36-37|Jc 1:26|Jc 3:2-12
Pr	13	4	désirs	Pr 10:4|Pr 12:11,24|Pr 26:13|Nb 23:10
Pr	13	4	personnes actives	Pr 2:2-9|Pr 8:34|Jn 6:27|He 6:11|2 Pi 1:5-11
Pr	13	4	comblées	Pr 11:25|Pr 28:25|Ps 92:15|Es 58:11
Pr	13	5	déteste les paroles mensongères	Pr 6:17|Pr 30:8|Ps 119:163|Ep 4:25|Col 3:9
Pr	13	5	rend odieux	Ez 6:9|Ez 20:43|Ez 36:31|Za 11:8
Pr	13	5	se couvre de honte	Pr 3:35|Dn 12:2|Ap 21:8
Pr	13	6	justice garde	Pr 11:3,5-6|Ps 15:2|Ps 25:21|Ps 26:1
Pr	13	6	méchanceté	Pr 5:22|Pr 21:12|2 Ch 28:23|Ps 140:12
Pr	13	7	fait le riche	Pr 13:11|Pr 12:9|Lc 18:11-14|1 Co 4:8|2 Pi 2:19|Ap 3:17
Pr	13	7	fait le pauvre	Ec 11:1-2|1 Co 4:10-11|2 Co 4:7|Ap 2:9
Pr	13	8	rançon	Pr 6:35|Ex 21:30|Jb 2:4|Ps 49:7-11|Jr 41:8|Mt 16:26|1 Pi 1:18-19
Pr	13	8	pauvre	2 Rs 24:14|2 Rs 25:12|Jr 39:10|So 3:12
Pr	13	9	lumière	Pr 4:18|1 Rs 11:36|Ps 97:11|Ps 112:4
Pr	13	9	lampe	Pr 20:20|Pr 24:20|Jb 18:5-6|Jb 21:17|Es 50:10-11|Mt 22:13|Mt 25:8
Pr	13	10	orgueil	Pr 21:24|Jg 12:1-6|1 Rs 12:10-11,16|2 Rs 14:10|Lc 22:24|1 Tm 6:4|Jc 3:14-16|Jc 4:1,5-6|3 Jn 1:9-10
Pr	13	10	écoutent les conseils	Pr 12:15-16|Pr 17:14|Pr 19:20|Pr 20:18|Pr 25:8|Jg 8:1-3|Lc 14:28-32|Ac 6:1-5
Pr	13	11	fortune mal acquise	Pr 10:2|Pr 20:21|Pr 28:8|Jb 15:28-29|Jb 20:15,19-22|Jb 27:16-17|Ec 5:13|Jr 17:11|Ha 2:6-7|Jc 5:1-5
Pr	13	11	amasse peu à peu	Pr 13:22-23|Pr 20:21|Pr 27:23-27|Ps 128:2
Pr	13	12	espoir différé	Ps 42:1-4|Ps 69:4|Ps 119:81-83|Ps 143:7|Ct 5:8
Pr	13	12	désir accompli	Pr 13:19|Gn 21:6-7|Gn 46:30|1 Sam 1:26-28|Ps 17:15|Ps 40:3-4|Lc 2:29-30|Jn 16:22
Pr	13	12	arbre de vie	Pr 3:18|Pr 11:30|Ap 22:2
Pr	13	13	méprise la parole	Pr 1:25,30-31|2 Sam 12:9-10|2 Ch 36:16|Jr 43:2|Jr 44:16-17|Ez 20:13,16,24|Lc 16:31|He 10:28-29
Pr	13	13	craint le commandement	Esd 10:3|Ps 115:13|Es 66:2|Ml 3:16
Pr	13	13	récompensé	Ps 19:12|Ps 119:165|Mt 5:12|2 Jn 1:8
Pr	13	14	enseignement	Pr 9:11|Pr 10:11|Pr 14:27|Pr 16:22
Pr	13	14	détourner des pièges	Pr 15:24|Pr 16:6,17|2 Sam 22:6-7|Ps 18:6|Ps 116:3
Pr	13	15	bon sens	Pr 3:4|Pr 14:35|1 Sam 18:14-16|Lc 2:52|Ac 7:10
Pr	13	15	voie des traîtres	Pr 4:19|Pr 15:10|Ps 95:9-11|Jr 2:19|Rm 6:21
Pr	13	16	homme prudent	Pr 12:22-23|Pr 15:2|Pr 21:24|Ps 112:5|Es 52:13|Mt 10:16|Rm 16:19|1 Co 14:20|Ep 5:17
Pr	13	16	homme stupide	1 Sam 25:10-11,17,25|Ec 10:3
Pr	13	17	envoyé méchant	Pr 10:26|Pr 26:6|Jr 23:13-16,28|Ez 3:18|Ez 33:7-8|2 Co 2:17
Pr	13	17	messager fidèle	Pr 25:13,23|1 Co 4:2|2 Co 5:20|1 Tm 1:12|2 Tm 2:2
Pr	13	18	pauvreté	Pr 13:13|Pr 5:9-14|Pr 12:1|Pr 15:5,31-32|Pr 19:6|Jr 5:3-9|He 12:25
Pr	13	18	tient compte du reproche	Pr 9:9|Pr 25:12|Ps 141:5
Pr	13	19	désir	Pr 13:12|1 Rs 1:48|Ps 21:1-3|Ct 3:4|2 Tm 4:7-8|Ap 7:14-17
Pr	13	19	fait horreur	Pr 29:27
Pr	13	19	s'éloigner du mal	Pr 3:7|Pr 16:6,17|Jb 28:28|Ps 34:15|Ps 37:27|2 Tm 2:19
Pr	13	20	marche en compagnie des sages	Pr 2:20|Ps 119:63|Ct 1:7-8|Ml 3:16|Ac 2:42|He 10:24
Pr	13	20	fréquente des hommes stupides	Pr 1:11-19|Pr 2:12-19|Pr 7:22-23,27|Pr 9:6|Gn 13:12-13|Gn 14:12|1 Rs 12:8,10|1 Rs 22:4,32|2 Ch 19:2|1 Co 15:33-34|2 Co 6:14-18|Ap 18:4
Pr	13	21	poursuit	Gn 4:7|Nb 32:23|Ps 32:10|Ps 140:12|Ac 28:4
Pr	13	21	justes	Es 3:10-11|Rm 2:7-10
Pr	13	22	laisse un héritage	Gn 17:7-8|Ps 25:12-13|Ps 102:29|Ps 112:2|Ps 128:6
Pr	13	22	richesses du pécheur	Pr 28:8|Jb 27:16-17|Ec 2:26
Pr	13	23	nourriture	Pr 12:11,14|Pr 27:18,23-27|Pr 28:19|Ec 5:8
Pr	13	23	perte	Pr 6:6-11|Pr 11:5-6|Ps 112:5|Ec 8:5-6|Jr 8:7-10
Pr	13	24	ménage son bâton	Pr 3:12|Pr 8:36|Pr 19:18|Pr 22:15|Pr 23:13-14|Pr 29:15,17|Lc 14:26|He 12:6-8
Pr	13	25	juste	Ps 34:11|Ps 37:3,16,18-19|1 Tm 4:8|He 13:5
Pr	13	25	ventre des méchants	Pr 6:11|Pr 24:34|Dt 28:48|Dt 32:24|Es 65:13-14|2 Th 3:10
Pr	14	1	femme sage	Pr 24:3-4|Pr 31:10-31|Rt 4:11
